"sequence","field","location","sub","session","metabolite","CRLB","tCr","tissue"
"slaser",7,"ll","sub-02",1,"PCho_GPC",2,0.214285714,2.071215202
"slaser",7,"ul","sub-02",2,"Mac",3,0.000131,0.001301733
"slaser",7,"ul","sub-02",2,"Ala",999,0,0
"slaser",7,"ul","sub-02",2,"Asp",54,0.109032996,0.086133181
"slaser",7,"ul","sub-02",2,"Asc",20,0.155749755,1.551502604
"slaser",7,"ul","sub-02",2,"Cr",6,0.493302842,5.130941716
"slaser",7,"ul","sub-02",2,"GABA",30,0.127654361,1.395910165
"slaser",7,"ul","sub-02",2,"Glc",999,0,0
"slaser",7,"ul","sub-02",2,"Gln",12,0.289774583,3.009924814
"slaser",7,"ul","sub-02",2,"Glu",3,0.927719699,9.530658398
"slaser",7,"ul","sub-02",2,"GPC",6,0.169470761,1.630143988
"slaser",7,"ul","sub-02",2,"GSH",12,0.139415224,1.569574279
"slaser",7,"ul","sub-02",2,"Ins",3,0.80472068,8.016232389
"slaser",7,"ul","sub-02",2,"sIns",21,0.0313623,0.312415836
"slaser",7,"ul","sub-02",2,"Lac",6,0.387863443,1.399758962
"slaser",7,"ul","sub-02",2,"PCr",6,0.506697158,5.270258655
"slaser",7,"ul","sub-02",2,"PCho",41,0.028013721,0.279058937
"slaser",7,"ul","sub-02",2,"PE",16,0.260372427,2.435626496
"slaser",7,"ul","sub-02",2,"NAA",1,1.628389415,14.72455637
"slaser",7,"ul","sub-02",2,"NAAG",6,0.253511924,2.428619114
"slaser",7,"ul","sub-02",2,"Tau",10,0.200996406,2.164412294
"slaser",7,"ul","sub-02",2,"Cr_PCr",2,1,9.961509111
"slaser",7,"ul","sub-02",2,"NAA_NAAG",1,1.881901339,17.74657735
"slaser",7,"ul","sub-02",2,"Glu_Gln",3,1.217494283,12.1280804
"slaser",7,"ul","sub-02",2,"PCho_GPC",3,0.197484482,1.909202925
"slaser",7,"ll","sub-02",2,"Mac",2,0.000139,0.001405296
"slaser",7,"ll","sub-02",2,"Ala",999,0,0
"slaser",7,"ll","sub-02",2,"Asp",999,0,0
"slaser",7,"ll","sub-02",2,"Asc",9,0.270338227,2.739093077
"slaser",7,"ll","sub-02",2,"Cr",4,0.526563387,5.578607174
"slaser",7,"ll","sub-02",2,"GABA",999,0,0
"slaser",7,"ll","sub-02",2,"Glc",999,0,0
"slaser",7,"ll","sub-02",2,"Gln",16,0.161245843,1.70524393
"slaser",7,"ll","sub-02",2,"Glu",3,0.853759429,8.929318743
"slaser",7,"ll","sub-02",2,"GPC",6,0.194176332,1.899005215
"slaser",7,"ll","sub-02",2,"GSH",11,0.113391191,1.296773723
"slaser",7,"ll","sub-02",2,"Ins",2,0.821315597,8.321649097
"slaser",7,"ll","sub-02",2,"sIns",15,0.034066023,0.345160244
"slaser",7,"ll","sub-02",2,"Lac",14,0.120447725,1.148095424
"slaser",7,"ll","sub-02",2,"PCr",5,0.473436613,5.015762487
"slaser",7,"ll","sub-02",2,"PCho",245,0.004436694,0.044953013
"slaser",7,"ll","sub-02",2,"PE",13,0.263200584,2.502320003
"slaser",7,"ll","sub-02",2,"NAA",1,1.391434828,13.68997657
"slaser",7,"ll","sub-02",2,"NAAG",5,0.228566794,2.224181882
"slaser",7,"ll","sub-02",2,"Tau",7,0.224349096,2.467216052
"slaser",7,"ll","sub-02",2,"Cr_PCr",1,1,10.13209676
"slaser",7,"ll","sub-02",2,"NAA_NAAG",1,1.620001622,16.41401318
"slaser",7,"ll","sub-02",2,"Glu_Gln",3,1.015005272,10.28413163
"slaser",7,"ll","sub-02",2,"PCho_GPC",2,0.198613026,1.943958228
"slaser",7,"ul","sub-03",1,"Mac",3,0.000118736,0.001153967
"slaser",7,"ul","sub-03",1,"Ala",999,0,0
"slaser",7,"ul","sub-03",1,"Asp",999,0,0
"slaser",7,"ul","sub-03",1,"Asc",12,0.224375764,2.180658729
"slaser",7,"ul","sub-03",1,"Cr",5,0.500960363,5.07923992
"slaser",7,"ul","sub-03",1,"GABA",18,0.150165881,1.602716216
"slaser",7,"ul","sub-03",1,"Glc",186,0.017199232,0.167155552
"slaser",7,"ul","sub-03",1,"Gln",9,0.269774751,2.732280131
"slaser",7,"ul","sub-03",1,"Glu",3,0.956259822,9.579139355
"slaser",7,"ul","sub-03",1,"GPC",5,0.185350096,1.739854704
"slaser",7,"ul","sub-03",1,"GSH",9,0.13602235,1.4951463
"slaser",7,"ul","sub-03",1,"Ins",2,0.77780688,7.559334092
"slaser",7,"ul","sub-03",1,"sIns",20,0.02523136,0.245218044
"slaser",7,"ul","sub-03",1,"Lac",11,0.152261219,1.39213425
"slaser",7,"ul","sub-03",1,"PCr",5,0.499039637,5.059765664
"slaser",7,"ul","sub-03",1,"PCho",13,0.06565392,0.638076017
"slaser",7,"ul","sub-03",1,"PE",20,0,1.020317797
"slaser",7,"ul","sub-03",1,"NAA",1,1.543827484,14.52951021
"slaser",7,"ul","sub-03",1,"NAAG",4,0.360223503,3.369329983
"slaser",7,"ul","sub-03",1,"Tau",7,0.275187707,2.883797413
"slaser",7,"ul","sub-03",1,"Cr_PCr",1,1,9.718780187
"slaser",7,"ul","sub-03",1,"NAA_NAAG",1,1.904138292,18.50590151
"slaser",7,"ul","sub-03",1,"Glu_Gln",3,1.226034573,11.91556052
"slaser",7,"ul","sub-03",1,"PCho_GPC",2,0.25091671,2.438604353
"slaser",7,"ll","sub-03",1,"Mac",3,0.000121471,0.001160568
"slaser",7,"ll","sub-03",1,"Ala",26,0.060992301,0.582735917
"slaser",7,"ll","sub-03",1,"Asp",999,0,0
"slaser",7,"ll","sub-03",1,"Asc",13,0.251411463,2.40204889
"slaser",7,"ll","sub-03",1,"Cr",4,0.553550043,5.529904998
"slaser",7,"ll","sub-03",1,"GABA",29,0.094097519,0.986214053
"slaser",7,"ll","sub-03",1,"Glc",92,0.04063302,0.388218177
"slaser",7,"ll","sub-03",1,"Gln",9,0.25748503,2.567669977
"slaser",7,"ll","sub-03",1,"Glu",3,0.97647562,9.630169784
"slaser",7,"ll","sub-03",1,"GPC",5,0.199914457,1.843634907
"slaser",7,"ll","sub-03",1,"GSH",11,0.131650984,1.419768613
"slaser",7,"ll","sub-03",1,"Ins",2,0.854918734,8.168110448
"slaser",7,"ll","sub-03",1,"sIns",16,0.028314799,0.270526772
"slaser",7,"ll","sub-03",1,"Lac",7,0.22566296,2.02832295
"slaser",7,"ll","sub-03",1,"PCr",6,0.446449957,4.459986738
"slaser",7,"ll","sub-03",1,"PCho",28,0.043455945,0.415189124
"slaser",7,"ll","sub-03",1,"PE",22,0.211291702,1.894272367
"slaser",7,"ll","sub-03",1,"NAA",1,1.454747648,13.49617649
"slaser",7,"ll","sub-03",1,"NAAG",5,0.315568862,2.895744506
"slaser",7,"ll","sub-03",1,"Tau",9,0.243455945,2.524455588
"slaser",7,"ll","sub-03",1,"Cr_PCr",1,1,9.554253666
"slaser",7,"ll","sub-03",1,"NAA_NAAG",1,1.77031651,16.914053
"slaser",7,"ll","sub-03",1,"Glu_Gln",3,1.23396065,11.78957307
"slaser",7,"ll","sub-03",1,"PCho_GPC",3,0.243370402,2.325222556
"slaser",7,"ul","sub-03",2,"Mac",3,0.000115031,0.001162289
"slaser",7,"ul","sub-03",2,"Ala",999,0,0
"slaser",7,"ul","sub-03",2,"Asp",125,0.038087935,0.3848468
"slaser",7,"ul","sub-03",2,"Asc",13,0.22392638,2.26258924
"slaser",7,"ul","sub-03",2,"Cr",5,0.496165644,5.232000836
"slaser",7,"ul","sub-03",2,"GABA",18,0.166325835,1.845272701
"slaser",7,"ul","sub-03",2,"Glc",100,0.039792093,0.402065896
"slaser",7,"ul","sub-03",2,"Gln",10,0.285531697,3.007287138
"slaser",7,"ul","sub-03",2,"Glu",3,0.944955692,9.843555592
"slaser",7,"ul","sub-03",2,"GPC",5,0.174335378,1.701186499
"slaser",7,"ul","sub-03",2,"GSH",10,0.134543286,1.537073495
"slaser",7,"ul","sub-03",2,"Ins",3,0.793200409,8.014628324
"slaser",7,"ul","sub-03",2,"sIns",22,0.024454669,0.24709403
"slaser",7,"ul","sub-03",2,"Lac",9,0.188139059,1.788378674
"slaser",7,"ul","sub-03",2,"PCr",5,0.503834356,5.312866382
"slaser",7,"ul","sub-03",2,"PCho",16,0.057174506,0.577700677
"slaser",7,"ul","sub-03",2,"PE",37,0.128578732,1.220317797
"slaser",7,"ul","sub-03",2,"NAA",1,1.510224949,14.78336446
"slaser",7,"ul","sub-03",2,"NAAG",4,0.360429448,3.50386568
"slaser",7,"ul","sub-03",2,"Tau",11,0.219665985,2.395815358
"slaser",7,"ul","sub-03",2,"Cr_PCr",1,1,10.1050266
"slaser",7,"ul","sub-03",2,"NAA_NAAG",1,1.870739605,18.90226285
"slaser",7,"ul","sub-03",2,"Glu_Gln",3,1.230402181,12.43218745
"slaser",7,"ul","sub-03",2,"PCho_GPC",3,0.231509884,2.339214218
"slaser",7,"ll","sub-03",2,"Mac",2,0.000117435,0.00117064
"slaser",7,"ll","sub-03",2,"Ala",185,0.007390983,0.073676668
"slaser",7,"ll","sub-03",2,"Asp",999,0,0
"slaser",7,"ll","sub-03",2,"Asc",9,0.271659686,2.708026875
"slaser",7,"ll","sub-03",2,"Cr",4,0.520735813,5.420615347
"slaser",7,"ll","sub-03",2,"GABA",45,0.050915661,0.557126828
"slaser",7,"ll","sub-03",2,"Glc",27,0.124414881,1.240223917
"slaser",7,"ll","sub-03",2,"Gln",7,0.290219266,3.016861424
"slaser",7,"ll","sub-03",2,"Glu",2,0.926254414,9.522879299
"slaser",7,"ll","sub-03",2,"GPC",5,0.177547836,1.708978802
"slaser",7,"ll","sub-03",2,"GSH",11,0.101995565,1.148990276
"slaser",7,"ll","sub-03",2,"Ins",2,0.825408557,8.228046591
"slaser",7,"ll","sub-03",2,"sIns",19,0.021105363,0.21038782
"slaser",7,"ll","sub-03",2,"Lac",14,0.096493389,0.904910011
"slaser",7,"ll","sub-03",2,"PCr",4,0.479264187,4.988915181
"slaser",7,"ll","sub-03",2,"PCho",24,0.037283403,0.37165786
"slaser",7,"ll","sub-03",2,"PE",13,0.280118256,2.622020402
"slaser",7,"ll","sub-03",2,"NAA",2,1.337275191,12.92403344
"slaser",7,"ll","sub-03",2,"NAAG",4,0.302455449,2.899243445
"slaser",7,"ll","sub-03",2,"Tau",10,0.191508582,2.064301047
"slaser",7,"ll","sub-03",2,"Cr_PCr",1,1,9.968453222
"slaser",7,"ll","sub-03",2,"NAA_NAAG",1,1.63973064,16.34557818
"slaser",7,"ll","sub-03",2,"Glu_Gln",2,1.21647368,12.12636097
"slaser",7,"ll","sub-03",2,"PCho_GPC",2,0.214831239,2.141535159
"slaser",7,"ul","sub-04",1,"Mac",3,0.000113515,0.001124459
"slaser",7,"ul","sub-04",1,"Ala",9,0.176523813,1.748614964
"slaser",7,"ul","sub-04",1,"Asp",999,0,0
"slaser",7,"ul","sub-04",1,"Asc",15,0.186559184,1.848023643
"slaser",7,"ul","sub-04",1,"Cr",7,0.437278934,4.528993881
"slaser",7,"ul","sub-04",1,"GABA",49,0.060541252,0.657876688
"slaser",7,"ul","sub-04",1,"Glc",999,0,0
"slaser",7,"ul","sub-04",1,"Gln",14,0.171670642,1.774880863
"slaser",7,"ul","sub-04",1,"Glu",3,0.867812783,8.873297209
"slaser",7,"ul","sub-04",1,"GPC",5,0.232129637,2.219518836
"slaser",7,"ul","sub-04",1,"GSH",8,0.154890187,1.731898993
"slaser",7,"ul","sub-04",1,"Ins",2,0.759068849,7.519207309
"slaser",7,"ul","sub-04",1,"sIns",9,0.057662252,0.571192493
"slaser",7,"ul","sub-04",1,"Lac",6,0.285679033,2.662252926
"slaser",7,"ul","sub-04",1,"PCr",6,0.562721066,5.828225572
"slaser",7,"ul","sub-04",1,"PCho",53,0.025088426,0.248521698
"slaser",7,"ul","sub-04",1,"PE",11,0.361520112,3.360416228
"slaser",7,"ul","sub-04",1,"NAA",2,1.502097557,14.44778342
"slaser",7,"ul","sub-04",1,"NAAG",5,0.264621206,2.517655406
"slaser",7,"ul","sub-04",1,"Tau",9,0.17833347,1.917085659
"slaser",7,"ul","sub-04",1,"Cr_PCr",1,1,9.90501561
"slaser",7,"ul","sub-04",1,"NAA_NAAG",1,1.766718763,17.50081649
"slaser",7,"ul","sub-04",1,"Glu_Gln",3,1.039483425,10.29694655
"slaser",7,"ul","sub-04",1,"PCho_GPC",2,0.257218064,2.547958524
"slaser",7,"ll","sub-04",1,"Mac",2,0.000127549,0.001273121
"slaser",7,"ll","sub-04",1,"Ala",999,0.000137298,0.001370429
"slaser",7,"ll","sub-04",1,"Asp",62,0.058250061,0.58141889
"slaser",7,"ll","sub-04",1,"Asc",9,0.246811276,2.463529412
"slaser",7,"ll","sub-04",1,"Cr",4,0.527743927,5.50782347
"slaser",7,"ll","sub-04",1,"GABA",24,0.095377366,1.044321753
"slaser",7,"ll","sub-04",1,"Glc",999,0,0
"slaser",7,"ll","sub-04",1,"Gln",10,0.208627833,2.17347902
"slaser",7,"ll","sub-04",1,"Glu",2,0.920789666,9.487001344
"slaser",7,"ll","sub-04",1,"GPC",5,0.208709075,2.010796126
"slaser",7,"ll","sub-04",1,"GSH",8,0.132342189,1.491034735
"slaser",7,"ll","sub-04",1,"Ins",2,0.784547892,7.830909655
"slaser",7,"ll","sub-04",1,"sIns",9,0.045820132,0.457350424
"slaser",7,"ll","sub-04",1,"Lac",10,0.129417499,1.215250518
"slaser",7,"ll","sub-04",1,"PCr",4,0.472256073,4.928721957
"slaser",7,"ll","sub-04",1,"PCho",65,0.016248274,0.162181001
"slaser",7,"ll","sub-04",1,"PE",11,0.316110163,2.96070016
"slaser",7,"ll","sub-04",1,"NAA",1,1.401332358,13.58189041
"slaser",7,"ll","sub-04",1,"NAAG",4,0.269558859,2.584137944
"slaser",7,"ll","sub-04",1,"Tau",6,0.227963279,2.469495455
"slaser",7,"ll","sub-04",1,"Cr_PCr",1,1,9.982240639
"slaser",7,"ll","sub-04",1,"NAA_NAAG",1,1.670891218,16.67788328
"slaser",7,"ll","sub-04",1,"Glu_Gln",2,1.129336258,11.27239051
"slaser",7,"ll","sub-04",1,"PCho_GPC",2,0.224876107,2.24458506
"slaser",7,"ul","sub-04",2,"Mac",2,0.000124122,0.001237906
"slaser",7,"ul","sub-04",2,"Ala",18,0.09325494,0.930058216
"slaser",7,"ul","sub-04",2,"Asp",999,0,0
"slaser",7,"ul","sub-04",2,"Asc",17,0.159235669,1.588102909
"slaser",7,"ul","sub-04",2,"Cr",5,0.444308346,4.634024015
"slaser",7,"ul","sub-04",2,"GABA",50,0.054548424,0.596733257
"slaser",7,"ul","sub-04",2,"Glc",999,0,0
"slaser",7,"ul","sub-04",2,"Gln",14,0.178343949,1.856679499
"slaser",7,"ul","sub-04",2,"Glu",3,0.922750286,9.500469856
"slaser",7,"ul","sub-04",2,"GPC",4,0.165931733,1.59727944
"slaser",7,"ul","sub-04",2,"GSH",9,0.150579781,1.694859763
"slaser",7,"ul","sub-04",2,"Ins",2,0.775681855,7.736097195
"slaser",7,"ul","sub-04",2,"sIns",12,0.041482933,0.413721168
"slaser",7,"ul","sub-04",2,"Lac",6,0.260983178,2.448673365
"slaser",7,"ul","sub-04",2,"PCr",5,0.555691654,5.795723842
"slaser",7,"ul","sub-04",2,"PCho",11,0.062632696,0.624653811
"slaser",7,"ul","sub-04",2,"PE",19,0.203658337,1.90574099
"slaser",7,"ul","sub-04",2,"NAA",1,1.540584681,14.92231806
"slaser",7,"ul","sub-04",2,"NAAG",6,0.214192389,2.051358698
"slaser",7,"ul","sub-04",2,"Tau",7,0.210191083,2.276160391
"slaser",7,"ul","sub-04",2,"Cr_PCr",1,1,9.973286267
"slaser",7,"ul","sub-04",2,"NAA_NAAG",1,1.754858729,17.50170847
"slaser",7,"ul","sub-04",2,"Glu_Gln",3,1.101094235,10.98152801
"slaser",7,"ul","sub-04",2,"PCho_GPC",3,0.22848277,2.278724071
"slaser",7,"ll","sub-04",2,"Mac",2,0.000121674,0.001274164
"slaser",7,"ll","sub-04",2,"Ala",999,0,0
"slaser",7,"ll","sub-04",2,"Asp",999,0,0
"slaser",7,"ll","sub-04",2,"Asc",11,0.268656716,2.813353033
"slaser",7,"ll","sub-04",2,"Cr",5,0.516953277,5.66142113
"slaser",7,"ll","sub-04",2,"GABA",53,0.047615185,0.546922203
"slaser",7,"ll","sub-04",2,"Glc",103,0.035528877,0.372055745
"slaser",7,"ll","sub-04",2,"Gln",9,0.249594419,2.728413087
"slaser",7,"ll","sub-04",2,"Glu",3,0.880597015,9.519941712
"slaser",7,"ll","sub-04",2,"GPC",6,0.206278391,2.084922437
"slaser",7,"ll","sub-04",2,"GSH",10,0.134247242,1.586533222
"slaser",7,"ll","sub-04",2,"Ins",2,0.79688514,8.344921557
"slaser",7,"ll","sub-04",2,"sIns",10,0.046722907,0.489278788
"slaser",7,"ll","sub-04",2,"Lac",9,0.152822842,1.50554888
"slaser",7,"ll","sub-04",2,"PCr",6,0.483046723,5.290093022
"slaser",7,"ll","sub-04",2,"PCho",110,0.011680727,0.122319697
"slaser",7,"ll","sub-04",2,"PE",14,0.332657365,3.268438388
"slaser",7,"ll","sub-04",2,"NAA",1,1.324383517,13.46999125
"slaser",7,"ll","sub-04",2,"NAAG",4,0.326735886,3.285570016
"slaser",7,"ll","sub-04",2,"Tau",12,0.178293316,2.027428939
"slaser",7,"ll","sub-04",2,"Cr_PCr",1,1,10.47192518
"slaser",7,"ll","sub-04",2,"NAA_NAAG",1,1.651200519,17.29124829
"slaser",7,"ll","sub-04",2,"Glu_Gln",3,1.130191434,11.83528014
"slaser",7,"ll","sub-04",2,"PCho_GPC",3,0.217959117,2.28245157
"slaser",7,"ul","sub-05",1,"Mac",2,0.000116973,0.001235758
"slaser",7,"ul","sub-05",1,"Ala",19,0.066387791,0.70135419
"slaser",7,"ul","sub-05",1,"Asp",89,0.037725618,0.398552497
"slaser",7,"ul","sub-05",1,"Asc",10,0.210240917,2.221091331
"slaser",7,"ul","sub-05",1,"Cr",4,0.503214811,5.554537243
"slaser",7,"ul","sub-05",1,"GABA",15,0.140986908,1.634497743
"slaser",7,"ul","sub-05",1,"Glc",86,0.033929816,0.358451733
"slaser",7,"ul","sub-05",1,"Gln",8,0.236888992,2.610735942
"slaser",7,"ul","sub-05",1,"Glu",2,0.886668216,9.664466551
"slaser",7,"ul","sub-05",1,"GPC",5,0.164768766,1.680542513
"slaser",7,"ul","sub-05",1,"GSH",8,0.115655744,1.380092518
"slaser",7,"ul","sub-05",1,"Ins",2,0.816407158,8.624937928
"slaser",7,"ul","sub-05",1,"sIns",14,0.025641026,0.270884757
"slaser",7,"ul","sub-05",1,"Lac",9,0.137113642,1.362730251
"slaser",7,"ul","sub-05",1,"PCr",4,0.496785189,5.483566401
"slaser",7,"ul","sub-05",1,"PCho",46,0.018669146,0.197230291
"slaser",7,"ul","sub-05",1,"PE",17,0.189247812,1.876799258
"slaser",7,"ul","sub-05",1,"NAA",1,1.388101325,14.22696581
"slaser",7,"ul","sub-05",1,"NAAG",3,0.321868464,3.26814435
"slaser",7,"ul","sub-05",1,"Tau",8,0.211480363,2.419749304
"slaser",7,"ul","sub-05",1,"Cr_PCr",1,1,10.56450552
"slaser",7,"ul","sub-05",1,"NAA_NAAG",1,1.709892323,18.06416689
"slaser",7,"ul","sub-05",1,"Glu_Gln",2,1.123479743,11.86900795
"slaser",7,"ul","sub-05",1,"PCho_GPC",2,0.183437912,1.93793083
"slaser",7,"ll","sub-05",1,"Mac",2,0.000120319,0.001236268
"slaser",7,"ll","sub-05",1,"Ala",53,0.023824701,0.24479749
"slaser",7,"ll","sub-05",1,"Asp",89,0.040079681,0.411816514
"slaser",7,"ll","sub-05",1,"Asc",12,0.181912351,1.869139366
"slaser",7,"ll","sub-05",1,"Cr",4,0.520876494,5.596007292
"slaser",7,"ll","sub-05",1,"GABA",23,0.096733068,1.090311781
"slaser",7,"ll","sub-05",1,"Glc",25,0.121434263,1.247730352
"slaser",7,"ll","sub-05",1,"Gln",6,0.319282869,3.424093113
"slaser",7,"ll","sub-05",1,"Glu",2,0.916175299,9.717036829
"slaser",7,"ll","sub-05",1,"GPC",2,0.165577689,1.642159244
"slaser",7,"ll","sub-05",1,"GSH",10,0.10438247,1.210608623
"slaser",7,"ll","sub-05",1,"Ins",2,0.793545817,8.153639486
"slaser",7,"ll","sub-05",1,"sIns",16,0.025099602,0.257897022
"slaser",7,"ll","sub-05",1,"Lac",20,0.062629482,0.605394367
"slaser",7,"ll","sub-05",1,"PCr",5,0.479123506,5.147436415
"slaser",7,"ll","sub-05",1,"PCho",999,0,0
"slaser",7,"ll","sub-05",1,"PE",10,0.345338645,3.329568038
"slaser",7,"ll","sub-05",1,"NAA",1,1.288605578,12.85659085
"slaser",7,"ll","sub-05",1,"NAAG",4,0.261992032,2.58545457
"slaser",7,"ll","sub-05",1,"Tau",13,0.142231076,1.586078126
"slaser",7,"ll","sub-05",1,"Cr_PCr",1,1,10.27412611
"slaser",7,"ll","sub-05",1,"NAA_NAAG",1,1.55059761,15.93230489
"slaser",7,"ll","sub-05",1,"Glu_Gln",2,1.235458167,12.69426451
"slaser",7,"ll","sub-05",1,"PCho_GPC",2,0.165577689,1.701301622
"slaser",7,"ul","sub-05",2,"Mac",3,0.000108181,0.001188403
"slaser",7,"ul","sub-05",2,"Ala",999,0,0
"slaser",7,"ul","sub-05",2,"Asp",59,0.070993915,0.779889222
"slaser",7,"ul","sub-05",2,"Asc",13,0.185335437,2.035964773
"slaser",7,"ul","sub-05",2,"Cr",5,0.480354594,5.514053052
"slaser",7,"ul","sub-05",2,"GABA",17,0.158064758,1.90536168
"slaser",7,"ul","sub-05",2,"Glc",999,0,0
"slaser",7,"ul","sub-05",2,"Gln",11,0.214634513,2.45989327
"slaser",7,"ul","sub-05",2,"Glu",3,0.854180753,9.681953381
"slaser",7,"ul","sub-05",2,"GPC",7,0.159492149,1.691460182
"slaser",7,"ul","sub-05",2,"GSH",10,0.122905867,1.524856635
"slaser",7,"ul","sub-05",2,"Ins",2,0.764856134,8.402171605
"slaser",7,"ul","sub-05",2,"sIns",17,0.026669672,0.292974258
"slaser",7,"ul","sub-05",2,"Lac",999,0,1.062730251
"slaser",7,"ul","sub-05",2,"PCr",5,0.519645406,5.965077411
"slaser",7,"ul","sub-05",2,"PCho",76,0.015776426,0.173308716
"slaser",7,"ul","sub-05",2,"PE",16,0.223198858,2.301513095
"slaser",7,"ul","sub-05",2,"NAA",1,1.409360679,15.02237335
"slaser",7,"ul","sub-05",2,"NAAG",4,0.30110435,3.178731156
"slaser",7,"ul","sub-05",2,"Tau",8,0.190894749,2.271980017
"slaser",7,"ul","sub-05",2,"Cr_PCr",1,1,10.98447147
"slaser",7,"ul","sub-05",2,"NAA_NAAG",1,1.710465029,18.78996593
"slaser",7,"ul","sub-05",2,"Glu_Gln",3,1.068815266,11.74125287
"slaser",7,"ul","sub-05",2,"PCho_GPC",3,0.175268575,1.925377306
"slaser",7,"ll","sub-05",2,"Mac",2,0.000120894,0.001268559
"slaser",7,"ll","sub-05",2,"Ala",25,0.048834805,0.512431254
"slaser",7,"ll","sub-05",2,"Asp",999,0,0
"slaser",7,"ll","sub-05",2,"Asc",14,0.161616162,1.695863695
"slaser",7,"ll","sub-05",2,"Cr",4,0.546408972,6.002708485
"slaser",7,"ll","sub-05",2,"GABA",30,0.067207508,0.773089387
"slaser",7,"ll","sub-05",2,"Glc",96,0.032291418,0.338838908
"slaser",7,"ll","sub-05",2,"Gln",6,0.302473554,3.315696098
"slaser",7,"ll","sub-05",2,"Glu",2,0.889366102,9.641173821
"slaser",7,"ll","sub-05",2,"GPC",2,0.157241708,1.591999825
"slaser",7,"ll","sub-05",2,"GSH",10,0.104271057,1.233447839
"slaser",7,"ll","sub-05",2,"Ins",2,0.784379225,8.230614057
"slaser",7,"ll","sub-05",2,"sIns",20,0.019168059,0.20113344
"slaser",7,"ll","sub-05",2,"Lac",101,0.011771256,0.116200772
"slaser",7,"ll","sub-05",2,"PCr",5,0.453591028,4.983034424
"slaser",7,"ll","sub-05",2,"PCho",999,0,0
"slaser",7,"ll","sub-05",2,"PE",10,0.33587847,3.304717414
"slaser",7,"ll","sub-05",2,"NAA",1,1.256024815,12.81749304
"slaser",7,"ll","sub-05",2,"NAAG",4,0.256024815,2.576876911
"slaser",7,"ll","sub-05",2,"Tau",14,0.134096874,1.53256688
"slaser",7,"ll","sub-05",2,"Cr_PCr",1,1,10.49315662
"slaser",7,"ll","sub-05",2,"NAA_NAAG",1,1.51204963,15.86617358
"slaser",7,"ll","sub-05",2,"Glu_Gln",2,1.191839656,12.50616018
"slaser",7,"ll","sub-05",2,"PCho_GPC",2,0.157241708,1.649961873
